Product#,Sub-Kit PN,CAS#,ComponentName,"WeightConversion",% (w/w),"毒化物
Toxic",關注化學物質 Concerned Chemical Substances,優先化學品Priority substance,管制性化學品Controlled,先驅化學品Precurosr,新化學物質New Chemical,空汙申請ODS,既有化學物質Existing Chemical ,備註,備註2,,,,,,,,,,,,,
5064-8220         ,,55965-84-9,5-Chloro-2-methyl-3(2H)isothiazolone mixt. with 2-Methyl-3(2H)isothiazolone                                                         ,0.0122,%  ,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5064-8220         ,,56-81-5,glycerol                                                                                                                            ,2.44,%  ,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5064-8220         ,,7732-18-5,water (Drinking water)                                                                                                              ,97.54,%  ,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5064-8220         ,,Glycerin Standard 5                                                                                                                 ,       ,20,%  ,,               ,,,,,,,,,,,,,,,,,,,,,
5064-8220         ,,56-81-5,glycerol                                                                                                                            ,4.77,%  ,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5064-8220         ,,7732-18-5,water (Drinking water)                                                                                                              ,95.22,%  ,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5064-8220         ,,55965-84-9,5-Chloro-2-methyl-3(2H)isothiazolone mixt. with 2-Methyl-3(2H)isothiazolone                                                         ,0.0119,%  ,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICP-032,Germanium,7732-18-5,water,99.4268,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICP-032,Germanium,7664-39-3,hydrofluoric acid,0.4512,% (w/w),N,N 限值0.1-10%,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICP-032,Germanium,1310-53-8,germanium (IV) oxide,0.122,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5190-8260,,7440-38-2,Arsenic,0.1,%,N,N,N 附錄一限值>1%,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5190-8260,,7697-37-2,Nitric acid,4,%,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5190-8260,,7732-18-5,Water,95.9,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5190-8209,,7783-20-2,Ammonium sulphate,1,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5190-8209,,7732-18-5,Water,99,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5190-8210,,7783-20-2,Ammonium sulphate,1,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5190-8210,,7732-18-5,Water,99,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5190-0465,,7439-93-2,Lithium,"100,000",PPM,N,N,N 2目少量,N,N,N,N,N 少量,IVL文件(lithium),,,,,,,,,,,,,,
5190-0465,,7439-95-4,Magnesium,"100,000",PPM,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5190-0465,,7440-28-0,Thallium,"100,000",PPM,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5190-0465,,7440-45-1,Cerium,"100,000",PPM,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5190-0465,,7440-48-4,Cobalt,"100,000",PPM,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5190-0465,,7440-65-5,Yttrium,"100,000",PPM,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5190-0465,,7697-37-2,Nitric acid,2,%,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5190-0465,,7732-18-5,Water,97.994,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5191-3933,,7697-37-2,Nitric acid,4.5,%,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5191-3933,,7732-18-5,Water,95.3713,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5191-3933,,7440-22-4,Silver,0.0099,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5191-3933,,7440-38-2,Arsenic,0.0099,%,N,N,N 附錄一限值>1%,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5191-3933,,7440-47-3,Chromium,0.0099,%,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5191-3933,,12061-16-4,Erbium(III) oxide,0.0099,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5191-3933,,100641-16-5,Lutetium(III) nitrate hydrate,0.0099,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5191-3933,,7439-96-5,Manganese,0.0099,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5191-3933,,7664-38-2,Orthophosphoric acid,0.0099,%,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5191-3933,,7439-92-1,Lead,0.0099,%,N,N,N 附錄一限值>1%,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5191-3933,,584-09-8,Rubidium carbonate,0.0099,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5191-3933,,256652-08-1,Scandium oxide,0.0099,%,N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
5191-3933,,12036-44-1,Thulium(III) oxide,0.0099,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5191-3933,,1314-36-9,Yttrium oxide,0.0099,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5191-3933,,1314-37-0,Ytterbium(III) oxide,0.0099,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
IAA-230,Zinc AA,7732-18-5,water,98.145,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
IAA-230,Zinc AA,7697-37-2,NITRIC ACID,1.4,% (w/w),N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
IAA-230,Zinc AA,10196-18-6,zinc nitrate hexahydrate,0.455,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
200-0070,,110-42-9,Methyl decanoate,"370,6000 PPM",,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
200-0070,,110-54-3,n-Hexane,99.629,%,N,N,N 2目少量,N,N,N,N,N 年用量無超過,,,,,,,,,,,,,,,
200-0070,,111-13-7,Octan-2-one,"370,6000 PPM",,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
200-0070,,111-82-0,Methyl laurate,"370,6000 PPM",,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
200-0070,,111-87-5,Octan-1-ol,"370,6000 PPM",,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
200-0070,,112-30-1,Decan-1-ol,"370,6000 PPM",,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
200-0070,,5760-50-9,Methyl undec-9-enoate,"370,6000 PPM",,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
200-0070,,576-26-1,"2,6-Xylenol","370,6000 PPM",,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
200-0070,,629-59-4,Tetradecane,"370,6000 PPM",,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
200-0070,,87-62-7,"2,6-Xylidine","370,6000 PPM",,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
200-0070,,91-20-3,Naphthalene,"370,6000 PPM",,N,N,N 2目少量,N,N,N,N,N 年用量無超過,萘,,,,,,,,,,,,,,
01080-68704,,131-11-3,Dimethyl phthalate,0.15,%,N 1類，限值10%,N,N,N,N,N,N,N 少量,鄰苯二甲酸二甲酯,,,,,,,,,,,,,,
01080-68704,,67-56-1,Methanol,99.66,%,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
01080-68704,,84-15-1,o-Terphenyl,0.03,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
01080-68704,,84-66-2,Diethyl phthalate,0.15,%,N 1類，限值10%,N,N,N,N,N,N,N 少量,鄰苯二甲酸二乙酯,,,,,,,,,,,,,,
01080-68704,,92-52-4,Biphenyl,0.01,%,"N (多氯聯苯1-10氯管制:聯苯) 1,2類，限值0.1%",N,N,N,N,N,N,N 少量,聯苯,,,,,,,,,,,,,,
ICP-078,Platinum,7732-18-5,water,99.024,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICP-078,Platinum,7647-01-0,hydrochloric acid,0.876,% (w/w),N,N,N 2目少量,N,N 乙類，限值100%,N,N,N 少量,,,,,,,,,,,,,,,
ICP-078,Platinum,7440-06-4,"platinum, soluble compounds as Pt",0.1,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
SP-140-1,Parathion,67-56-1,methanol,99.9874,% (w/w),N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
SP-140-1,Parathion,56-38-2,parathion (ethyl),0.0126,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005801,,121-75-5,malathion,0.0025,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005801,,122-14-5,fenitrothion,0.0025,%,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005801,,1634-78-2,malaoxon,0.0063,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005801,,18181-80-1,bromopropylate,0.0025,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005801,,29232-93-7,pirimiphos-methyl,0.0025,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005801,,298-00-0,methyl parathion,0.0081,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005801,,311-45-5,paraoxon,0.0081,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005801,,333-41-5,diazinon,0.0025,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005801,,470-90-6,chlorfenvinphos,0.0025,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005801,,51630-58-1,fenvalerate,0.0025,%,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005801,,52315-07-8,cypermethrin,0.0063,%,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005801,,56-38-2,parathion (ethyl),0.0081,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005801,,67018-59-1,pirimiphos-methyl-n-desethyl,0.0040,%,N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
CUS-00005801,,67-64-1,acetone,99.8903,%,N,N,N 2目少量,N,N 乙類，限值100%,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005801,,786-19-6,carbophenothion (trithion),0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005801,,8003-34-7,"pyrethrins (tech grade, uncorrected)",0.0303,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005801,,950-35-6,methyl paraoxon,0.0081,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005801,,1031-07-8,endosulfan sulfate,0.0013,%,"N 1,3類，限值1%",N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005801,,33213-65-9,endosulfan II,0.0051,%,"N 1,3類，限值1%",N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005801,,959-98-8,endosulfan I,0.0051,%,"N 1,3類，限值1%",N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005802,,115-32-2,dicofol (kelthane),0.0025,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005802,,1825-19-0,methyl-pentachlorophenylsulfide,0.0013,%,N,N,N,N,N,N,N,N 少量,六氯苯,,,,,,,,,,,,,,
CUS-00005802,,27304-13-8,oxychlordane,0.0008,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005802,,2921-88-2,chlorpyriphos,0.0013,%,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005802,,298-02-2,phorate,0.0013,%,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005802,,3424-82-6,"2,4'-DDE",0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005802,,52645-53-1,"permethrins (mixed isomers,total)",0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005802,,527-20-8,pentachloroaniline,0.0025,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005802,,53-19-0,"2,4'-DDD",0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005802,,563-12-2,ethion,0.0013,%,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005802,,67-64-1,acetone,99.9661,%,N,N,N 2目少量,N,N 乙類，限值100%,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005802,,72-54-8,"4,4'-DDD",0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005802,,72-55-9,"4,4'-DDE",0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005802,,789-02-6,"2,4'-DDT",0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005802,,319-84-6,alpha-BHC (alpha-HCH),0.0025,%,"N 1,3類，限值1%",N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005802,,319-85-7,beta-BHC (beta-HCH),0.0025,%,"N 1,3類，限值1%",N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005802,,319-86-8,delta-BHC (delta-HCH),0.0025,%,"N 1,3類，限值1%",N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005802,,50-29-3,"4,4'-DDT",0.0013,%,"N 1,3類，限值1%",N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005802,,5103-71-9,cis-chlordane,0.0008,%,"N 1,3類，限值1%",N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005802,,5103-74-2,trans-chlordane,0.0008,%,"N 1,3類，限值1%",N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005802,,58-89-9,gamma-BHC (lindane),0.0025,%,"N 1,3類，限值1%",N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005802,,82-68-8,pentachloronitrobenzene,0.0013,%,"N 1,3類，限值1%",N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005802,,118-74-1,hexachlorobenzene,0.0013,%,N 1類，限值1%,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,1024-57-3,heptachlor epoxide - isomer B,0.0008,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,102851-06-9,tau-fluvalinate,0.0025,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,116-29-0,tetradifon,0.0025,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,15972-60-8,alachlor,0.0013,%,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,2104-96-3,bromophos-methyl,0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,23505-41-1,pirimiphos-ethyl,0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,28044-83-9,heptachlor epoxide - isomer A,0.0008,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,32809-16-8,procymidone,0.0025,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,34643-46-4,tokuthion (prothiophos),0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,38260-54-7,etrimfos,0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,39515-41-8,fenpropathrin,0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,3983-45-7,fenchlorphos-oxon,0.0025,%,N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
CUS-00005803,,40487-42-1,pendimethalin,0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,41198-08-7,profenophos,0.0025,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,50471-44-8,vinclozolin,0.0025,%,N,N,N 1目，限值1%,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,67-64-1,acetone,99.9585,%,N,N,N 2目少量,N,N 乙類，限值100%,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,68359-37-5,cyfluthrin (baythroid),0.0025,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,86-50-0,guthion (azinphos-methyl),0.0025,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,950-37-8,methidathion,0.0051,%,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,309-00-2,aldrin,0.0013,%,"N 1,3類，限值1%",N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,60-57-1,dieldrin,0.0013,%,"N 1,3類，限值1%",N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,72-20-8,endrin,0.0013,%,"N 1,3類，限值1%",N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,76-44-8,heptachlor,0.0008,%,"N 1,3類，限值1%",N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005803,,299-84-3,fenchlorphos (ronnel),0.0013,%,N 1類，限值1%,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005804,,51-03-6,piperonyl butoxide,0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005804,,107534-96-3,tebuconazole,0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005804,,117-18-0,"tecnazene (2,3,5,6-tetrachloronitrobenzene)",0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005804,,127-90-2,"bis(2,3,3,3-tetrachloropropyl) ether",0.0006,%,N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
CUS-00005804,,13593-03-8,quinalphos,0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005804,,1825-21-4,pentachloroanisole,0.0006,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005804,,1861-32-1,DCPA (dacthal),0.0006,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005804,,2310-17-0,phosalone,0.0025,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005804,,2642-71-9,azinphos-ethyl,0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005804,,43121-43-3,triadimefon,0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005804,,4824-78-6,bromophos-ethyl,0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005804,,52918-63-5,deltamethrin,0.0025,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005804,,5598-13-0,chlorpyriphos-methyl,0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005804,,62610-77-9,methacrifos,0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005804,,62-73-7,dichlorvos,0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005804,,70124-77-5,flucythrinate,0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005804,,72-43-5,methoxychlor,0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005804,,732-11-6,phosmet,0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005804,,74115-24-5,clofentezine,0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005804,,944-22-9,fonofos,0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005804,,2385-85-5,mirex,0.0006,%,"N 1,3類，限值1%",N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005804,,75-05-8,acetonitrile,99.9735,%,Y 4類，限值1%,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005805,,1085-98-9,dichlofluanid,0.0015,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005805,,73513-42-5,hexanes,99.9970,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
CUS-00005805,,91465-08-6,lambda-cyhalothrin,0.0015,%,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
IMS-105,ICP-MS Calibration 5;Mercury at 10 ug/mL,7732-18-5,water,95.0483,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
IMS-105,ICP-MS Calibration 5;Mercury at 10 ug/mL,7697-37-2,NITRIC ACID,4.95,% (w/w),N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
IMS-105,ICP-MS Calibration 5;Mercury at 10 ug/mL,7783-34-8,mercuric nitrate monohydrate,0.0017,% (w/w),N,N,N 1目，限值1%,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-102,ICP calibration,7732-18-5,water,96.1051,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-102,ICP calibration,7697-37-2,NITRIC ACID,3.5,% (w/w),N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-102,ICP calibration,7784-27-2,aluminum nitrate nonahydrate,0.1391,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-102,ICP calibration,10102-45-1,thallium (I) nitrate,0.0521,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-102,ICP calibration,10099-74-8,lead (II) nitrate,0.032,% (w/w),N,N,N 附錄一限值>1%,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-102,ICP calibration,7789-02-8,chromium (III) nitrate nonahydrate,0.0257,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-102,ICP calibration,13478-00-7,nickel (II) nitrate hexahydrate,0.0248,% (w/w),N,N,N 1目，限值1%,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-102,ICP calibration,1312-43-2,indium (III) oxide,0.0242,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-102,ICP calibration,7440-69-9,PURE BISMUTH,0.02,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-102,ICP calibration,7440-55-3,gallium,0.015,% (w/w),N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-102,ICP calibration,7782-61-8,iron (III) nitrate nonahydrate,0.0109,% (w/w),N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-102,ICP calibration,10026-22-9,cobalt nitrate hexahydrate,0.0099,% (w/w),N,N,N 1目，限值1%,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-102,ICP calibration,10196-18-6,zinc nitrate hexahydrate,0.0091,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-102,ICP calibration,10043-35-3,ORTHOBORIC ACID,0.0086,% (w/w),N,N,N 1目，限值1%,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-102,ICP calibration,7761-88-8,silver nitrate,0.0079,% (w/w),N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-102,ICP calibration,3251-23-8,copper (II) nitrate,0.0059,% (w/w),N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-102,ICP calibration,10022-68-1,cadmium nitrate tetrahydrate,0.0055,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-102,ICP calibration,10377-66-9,manganese (II) nitrate,0.0016,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-102,ICP calibration,543-81-7,beryllium acetate,0.0014,% (w/w),N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
ICM-102,ICP calibration,10022-31-8,barium nitrate,0.001,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-102,ICP calibration,10042-76-9,strontium nitrate,0.0002,% (w/w),N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-104,ICP Calibration Standard,7732-18-5,water,95.0838,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-104,ICP Calibration Standard,7697-37-2,NITRIC ACID,3.5,% (w/w),N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-104,ICP Calibration Standard,7784-27-2,aluminum nitrate nonahydrate,0.6954,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-104,ICP Calibration Standard,543-81-7,beryllium acetate,0.141,% (w/w),N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
ICM-104,ICP Calibration Standard,7789-02-8,chromium (III) nitrate nonahydrate,0.1029,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-104,ICP Calibration Standard,7664-39-3,hydrofluoric acid,0.1,% (w/w),N,N 限值0.1-10%,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-104,ICP Calibration Standard,7782-61-8,iron (III) nitrate nonahydrate,0.0724,% (w/w),N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-104,ICP Calibration Standard,7803-55-6,ammonium metavanadate,0.0574,% (w/w),N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-104,ICP Calibration Standard,13478-00-7,nickel (II) nitrate hexahydrate,0.0496,% (w/w),N,N,N 1目，限值1%,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-104,ICP Calibration Standard,10026-22-9,cobalt nitrate hexahydrate,0.0494,% (w/w),N,N,N 1目，限值1%,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-104,ICP Calibration Standard,10196-18-6,zinc nitrate hexahydrate,0.0455,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-104,ICP Calibration Standard,10377-66-9,manganese (II) nitrate,0.0326,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
ICM-104,ICP Calibration Standard,3251-23-8,copper (II) nitrate,0.0295,% (w/w),N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
